x1[μm], y1[μm], z1[μm], v_x1[μm/μs], v_y1[μm/μs], v_y1[μm/μs],x2[μm], y2[μm], z2[μm], v_x2[μm/μs], v_y2[μm/μs], v_y2[μm/μs], t[μs]
   2.409090e+01,   7.953673e+00,   1.936332e+01,   2.102799e+01,   1.550318e+01,  -3.465066e+00,   3.155863e+01,   3.814485e+01,   1.805622e+00,   3.404954e+01,   2.704205e+01,   4.824997e+00,   3.656250e-01
   2.415683e+01,   8.001882e+00,   1.935245e+01,   2.116216e+01,   1.535027e+01,  -3.494062e+00,   3.166539e+01,   3.822900e+01,   1.820695e+00,   3.427596e+01,   2.681388e+01,   4.822167e+00,   3.687500e-01
   2.422316e+01,   8.049611e+00,   1.934149e+01,   2.129522e+01,   1.519639e+01,  -3.523043e+00,   3.177285e+01,   3.831244e+01,   1.835760e+00,   3.450075e+01,   2.658407e+01,   4.819315e+00,   3.718750e-01
   2.428992e+01,   8.096858e+00,   1.933043e+01,   2.142717e+01,   1.504155e+01,  -3.552007e+00,   3.188102e+01,   3.839515e+01,   1.850816e+00,   3.472387e+01,   2.635264e+01,   4.816441e+00,   3.750000e-01
   2.435708e+01,   8.143620e+00,   1.931929e+01,   2.155800e+01,   1.488575e+01,  -3.580956e+00,   3.198988e+01,   3.847714e+01,   1.865863e+00,   3.494533e+01,   2.611960e+01,   4.813544e+00,   3.781250e-01
   2.442466e+01,   8.189893e+00,   1.930805e+01,   2.168771e+01,   1.472902e+01,  -3.609887e+00,   3.209942e+01,   3.855840e+01,   1.880901e+00,   3.516512e+01,   2.588496e+01,   4.810625e+00,   3.812500e-01
   2.449263e+01,   8.235675e+00,   1.929673e+01,   2.181628e+01,   1.457134e+01,  -3.638802e+00,   3.220966e+01,   3.863892e+01,   1.895929e+00,   3.538321e+01,   2.564873e+01,   4.807684e+00,   3.843750e-01
   2.456101e+01,   8.280963e+00,   1.928531e+01,   2.194372e+01,   1.441273e+01,  -3.667701e+00,   3.232057e+01,   3.871870e+01,   1.910949e+00,   3.559961e+01,   2.541093e+01,   4.804720e+00,   3.875000e-01
   2.462978e+01,   8.325754e+00,   1.927380e+01,   2.207001e+01,   1.425321e+01,  -3.696582e+00,   3.243215e+01,   3.879774e+01,   1.925959e+00,   3.581429e+01,   2.517157e+01,   4.801735e+00,   3.906250e-01
   2.469894e+01,   8.370045e+00,   1.926221e+01,   2.219514e+01,   1.409277e+01,  -3.725447e+00,   3.254441e+01,   3.887602e+01,   1.940959e+00,   3.602725e+01,   2.493066e+01,   4.798727e+00,   3.937500e-01
   2.476850e+01,   8.413833e+00,   1.925052e+01,   2.231912e+01,   1.393143e+01,  -3.754294e+00,   3.265732e+01,   3.895355e+01,   1.955951e+00,   3.623848e+01,   2.468821e+01,   4.795697e+00,   3.968750e-01
   2.483844e+01,   8.457115e+00,   1.923874e+01,   2.244194e+01,   1.376919e+01,  -3.783125e+00,   3.277089e+01,   3.903032e+01,   1.970933e+00,   3.644796e+01,   2.444423e+01,   4.792645e+00,   4.000000e-01
   2.490876e+01,   8.499889e+00,   1.922687e+01,   2.256358e+01,   1.360607e+01,  -3.811937e+00,   3.288512e+01,   3.910633e+01,   1.985905e+00,   3.665569e+01,   2.419874e+01,   4.789570e+00,   4.031250e-01
   2.497946e+01,   8.542152e+00,   1.921492e+01,   2.268404e+01,   1.344206e+01,  -3.840733e+00,   3.299999e+01,   3.918156e+01,   2.000867e+00,   3.686165e+01,   2.395176e+01,   4.786474e+00,   4.062500e-01
   2.505053e+01,   8.583901e+00,   1.920287e+01,   2.280332e+01,   1.327719e+01,  -3.869510e+00,   3.311550e+01,   3.925602e+01,   2.015820e+00,   3.706583e+01,   2.370328e+01,   4.783355e+00,   4.093750e-01
   2.512198e+01,   8.625134e+00,   1.919073e+01,   2.292141e+01,   1.311145e+01,  -3.898270e+00,   3.323165e+01,   3.932971e+01,   2.030763e+00,   3.726823e+01,   2.345333e+01,   4.780215e+00,   4.125000e-01
   2.519379e+01,   8.665847e+00,   1.917850e+01,   2.303831e+01,   1.294486e+01,  -3.927012e+00,   3.334843e+01,   3.940261e+01,   2.045696e+00,   3.746882e+01,   2.320192e+01,   4.777052e+00,   4.156250e-01
   2.526596e+01,   8.706038e+00,   1.916619e+01,   2.315400e+01,   1.277743e+01,  -3.955735e+00,   3.346583e+01,   3.947472e+01,   2.060620e+00,   3.766761e+01,   2.294907e+01,   4.773867e+00,   4.187500e-01
   2.533850e+01,   8.745705e+00,   1.915378e+01,   2.326848e+01,   1.260916e+01,  -3.984441e+00,   3.358385e+01,   3.954604e+01,   2.075533e+00,   3.786458e+01,   2.269477e+01,   4.770660e+00,   4.218750e-01
   2.541139e+01,   8.784845e+00,   1.914129e+01,   2.338174e+01,   1.244007e+01,  -4.013128e+00,   3.370248e+01,   3.961656e+01,   2.090436e+00,   3.805972e+01,   2.243906e+01,   4.767431e+00,   4.250000e-01
   2.548463e+01,   8.823455e+00,   1.912870e+01,   2.349379e+01,   1.227015e+01,  -4.041797e+00,   3.382172e+01,   3.968628e+01,   2.105330e+00,   3.825301e+01,   2.218193e+01,   4.764180e+00,   4.281250e-01
   2.555823e+01,   8.861532e+00,   1.911602e+01,   2.360461e+01,   1.209943e+01,  -4.070447e+00,   3.394156e+01,   3.975519e+01,   2.120213e+00,   3.844446e+01,   2.192341e+01,   4.760907e+00,   4.312500e-01
   2.563216e+01,   8.899075e+00,   1.910326e+01,   2.371420e+01,   1.192791e+01,  -4.099078e+00,   3.406200e+01,   3.982330e+01,   2.135085e+00,   3.863405e+01,   2.166351e+01,   4.757612e+00,   4.343750e-01
   2.570644e+01,   8.936081e+00,   1.909040e+01,   2.382255e+01,   1.175559e+01,  -4.127690e+00,   3.418302e+01,   3.989059e+01,   2.149948e+00,   3.882177e+01,   2.140224e+01,   4.754295e+00,   4.375000e-01
   2.578105e+01,   8.972547e+00,   1.907746e+01,   2.392965e+01,   1.158249e+01,  -4.156283e+00,   3.430463e+01,   3.995706e+01,   2.164800e+00,   3.900761e+01,   2.113961e+01,   4.750956e+00,   4.406250e-01
   2.585600e+01,   9.008471e+00,   1.906443e+01,   2.403551e+01,   1.140862e+01,  -4.184857e+00,   3.442682e+01,   4.002271e+01,   2.179641e+00,   3.919156e+01,   2.087565e+01,   4.747595e+00,   4.437500e-01
   2.593127e+01,   9.043850e+00,   1.905131e+01,   2.414011e+01,   1.123398e+01,  -4.213412e+00,   3.454957e+01,   4.008753e+01,   2.194472e+00,   3.937361e+01,   2.061035e+01,   4.744212e+00,   4.468750e-01
   2.600687e+01,   9.078682e+00,   1.903809e+01,   2.424345e+01,   1.105859e+01,  -4.241948e+00,   3.467290e+01,   4.015152e+01,   2.209292e+00,   3.955375e+01,   2.034374e+01,   4.740807e+00,   4.500000e-01
   2.608279e+01,   9.112965e+00,   1.902479e+01,   2.434553e+01,   1.088245e+01,  -4.270463e+00,   3.479678e+01,   4.021468e+01,   2.224102e+00,   3.973198e+01,   2.007583e+01,   4.737380e+00,   4.531250e-01
   2.615903e+01,   9.146697e+00,   1.901140e+01,   2.444633e+01,   1.070557e+01,  -4.298959e+00,   3.492122e+01,   4.027700e+01,   2.238901e+00,   3.990827e+01,   1.980663e+01,   4.733932e+00,   4.562500e-01
   2.623558e+01,   9.179874e+00,   1.899793e+01,   2.454586e+01,   1.052797e+01,  -4.327435e+00,   3.504621e+01,   4.033847e+01,   2.253689e+00,   4.008264e+01,   1.953616e+01,   4.730461e+00,   4.593750e-01
   2.631244e+01,   9.212496e+00,   1.898436e+01,   2.464410e+01,   1.034964e+01,  -4.355892e+00,   3.517174e+01,   4.039910e+01,   2.268466e+00,   4.025505e+01,   1.926443e+01,   4.726969e+00,   4.625000e-01
   2.638961e+01,   9.244559e+00,   1.897070e+01,   2.474106e+01,   1.017061e+01,  -4.384328e+00,   3.529780e+01,   4.045887e+01,   2.283233e+00,   4.042551e+01,   1.899146e+01,   4.723454e+00,   4.656250e-01
   2.646707e+01,   9.276061e+00,   1.895696e+01,   2.483673e+01,   9.990871e+00,  -4.412743e+00,   3.542439e+01,   4.051779e+01,   2.297988e+00,   4.059401e+01,   1.871725e+01,   4.719918e+00,   4.687500e-01
   2.654483e+01,   9.307001e+00,   1.894312e+01,   2.493110e+01,   9.810445e+00,  -4.441139e+00,   3.555151e+01,   4.057585e+01,   2.312732e+00,   4.076053e+01,   1.844183e+01,   4.716360e+00,   4.718750e-01
   2.662289e+01,   9.337376e+00,   1.892920e+01,   2.502417e+01,   9.629336e+00,  -4.469513e+00,   3.567914e+01,   4.063305e+01,   2.327465e+00,   4.092508e+01,   1.816521e+01,   4.712780e+00,   4.750000e-01
   2.670123e+01,   9.367184e+00,   1.891519e+01,   2.511593e+01,   9.447555e+00,  -4.497868e+00,   3.580729e+01,   4.068938e+01,   2.342187e+00,   4.108763e+01,   1.788739e+01,   4.709178e+00,   4.781250e-01
   2.677986e+01,   9.396422e+00,   1.890109e+01,   2.520638e+01,   9.265110e+00,  -4.526201e+00,   3.593594e+01,   4.074485e+01,   2.356897e+00,   4.124819e+01,   1.760841e+01,   4.705554e+00,   4.812500e-01
   2.685877e+01,   9.425090e+00,   1.888690e+01,   2.529552e+01,   9.082012e+00,  -4.554513e+00,   3.606509e+01,   4.079943e+01,   2.371597e+00,   4.140674e+01,   1.732826e+01,   4.701909e+00,   4.843750e-01
   2.693796e+01,   9.453184e+00,   1.887262e+01,   2.538333e+01,   8.898270e+00,  -4.582805e+00,   3.619473e+01,   4.085315e+01,   2.386284e+00,   4.156327e+01,   1.704697e+01,   4.698242e+00,   4.875000e-01
   2.701742e+01,   9.480704e+00,   1.885826e+01,   2.546982e+01,   8.713893e+00,  -4.611075e+00,   3.632486e+01,   4.090598e+01,   2.400961e+00,   4.171778e+01,   1.676455e+01,   4.694553e+00,   4.906250e-01
   2.709714e+01,   9.507646e+00,   1.884380e+01,   2.555498e+01,   8.528891e+00,  -4.639324e+00,   3.645546e+01,   4.095792e+01,   2.415625e+00,   4.187027e+01,   1.648101e+01,   4.690842e+00,   4.937500e-01
   2.717713e+01,   9.534008e+00,   1.882926e+01,   2.563880e+01,   8.343273e+00,  -4.667551e+00,   3.658654e+01,   4.100898e+01,   2.430278e+00,   4.202071e+01,   1.619638e+01,   4.687110e+00,   4.968750e-01
   2.725738e+01,   9.559790e+00,   1.881463e+01,   2.572129e+01,   8.157050e+00,  -4.695757e+00,   3.671809e+01,   4.105915e+01,   2.444920e+00,   4.216910e+01,   1.591065e+01,   4.683356e+00,   5.000000e-01
   2.733789e+01,   9.584989e+00,   1.879991e+01,   2.580243e+01,   7.970230e+00,  -4.723941e+00,   3.685010e+01,   4.110842e+01,   2.459549e+00,   4.231544e+01,   1.562386e+01,   4.679580e+00,   5.031250e-01
   2.741865e+01,   9.609604e+00,   1.878510e+01,   2.588222e+01,   7.782823e+00,  -4.752103e+00,   3.698256e+01,   4.115680e+01,   2.474167e+00,   4.245972e+01,   1.533600e+01,   4.675783e+00,   5.062500e-01
   2.749965e+01,   9.633631e+00,   1.877021e+01,   2.596066e+01,   7.594840e+00,  -4.780243e+00,   3.711547e+01,   4.120427e+01,   2.488773e+00,   4.260193e+01,   1.504711e+01,   4.671964e+00,   5.093750e-01
   2.758090e+01,   9.657071e+00,   1.875523e+01,   2.603775e+01,   7.406289e+00,  -4.808361e+00,   3.724882e+01,   4.125084e+01,   2.503367e+00,   4.274206e+01,   1.475719e+01,   4.668123e+00,   5.125000e-01
   2.766239e+01,   9.679920e+00,   1.874016e+01,   2.611348e+01,   7.217182e+00,  -4.836456e+00,   3.738261e+01,   4.129650e+01,   2.517949e+00,   4.288011e+01,   1.446625e+01,   4.664261e+00,   5.156250e-01
   2.774411e+01,   9.702178e+00,   1.872500e+01,   2.618784e+01,   7.027526e+00,  -4.864530e+00,   3.751682e+01,   4.134125e+01,   2.532518e+00,   4.301606e+01,   1.417432e+01,   4.660377e+00,   5.187500e-01
   2.782606e+01,   9.723842e+00,   1.870976e+01,   2.626083e+01,   6.837333e+00,  -4.892580e+00,   3.765145e+01,   4.138509e+01,   2.547076e+00,   4.314991e+01,   1.388141e+01,   4.656472e+00,   5.218750e-01
   2.790824e+01,   9.744910e+00,   1.869442e+01,   2.633246e+01,   6.646612e+00,  -4.920608e+00,   3.778650e+01,   4.142801e+01,   2.561621e+00,   4.328166e+01,   1.358753e+01,   4.652545e+00,   5.250000e-01
   2.799064e+01,   9.765382e+00,   1.867900e+01,   2.640271e+01,   6.455373e+00,  -4.948613e+00,   3.792196e+01,   4.147001e+01,   2.576154e+00,   4.341130e+01,   1.329270e+01,   4.648596e+00,   5.281250e-01
   2.807325e+01,   9.785256e+00,   1.866349e+01,   2.647157e+01,   6.263626e+00,  -4.976596e+00,   3.805782e+01,   4.151109e+01,   2.590675e+00,   4.353881e+01,   1.299693e+01,   4.644626e+00,   5.312500e-01
   2.815608e+01,   9.804530e+00,   1.864790e+01,   2.653906e+01,   6.071381e+00,  -5.004555e+00,   3.819408e+01,   4.155124e+01,   2.605183e+00,   4.366420e+01,   1.270025e+01,   4.640634e+00,   5.343750e-01
   2.823912e+01,   9.823202e+00,   1.863221e+01,   2.660516e+01,   5.878648e+00,  -5.032491e+00,   3.833072e+01,   4.159047e+01,   2.619679e+00,   4.378746e+01,   1.240265e+01,   4.636621e+00,   5.375000e-01
   2.832236e+01,   9.841271e+00,   1.861644e+01,   2.666987e+01,   5.685436e+00,  -5.060403e+00,   3.846775e+01,   4.162876e+01,   2.634162e+00,   4.390858e+01,   1.210417e+01,   4.632586e+00,   5.406250e-01
   2.840581e+01,   9.858735e+00,   1.860059e+01,   2.673319e+01,   5.491757e+00,  -5.088292e+00,   3.860515e+01,   4.166612e+01,   2.648633e+00,   4.402755e+01,   1.180481e+01,   4.628530e+00,   5.437500e-01
   2.848944e+01,   9.875594e+00,   1.858464e+01,   2.679511e+01,   5.297619e+00,  -5.116158e+00,   3.874292e+01,   4.170254e+01,   2.663090e+00,   4.414437e+01,   1.150459e+01,   4.624453e+00,   5.468750e-01
   2.857327e+01,   9.891845e+00,   1.856861e+01,   2.685563e+01,   5.103033e+00,  -5.144000e+00,   3.888105e+01,   4.173802e+01,   2.677535e+00,   4.425903e+01,   1.120352e+01,   4.620354e+00,   5.500000e-01
   2.865729e+01,   9.907487e+00,   1.855249e+01,   2.691475e+01,   4.908009e+00,  -5.171818e+00,   3.901953e+01,   4.177256e+01,   2.691968e+00,   4.437153e+01,   1.090163e+01,   4.616233e+00,   5.531250e-01
   2.874149e+01,   9.922519e+00,   1.853629e+01,   2.697246e+01,   4.712558e+00,  -5.199611e+00,   3.915837e+01,   4.180615e+01,   2.706387e+00,   4.448185e+01,   1.059893e+01,   4.612091e+00,   5.562500e-01
   2.882587e+01,   9.936940e+00,   1.852000e+01,   2.702876e+01,   4.516688e+00,  -5.227381e+00,   3.929754e+01,   4.183880e+01,   2.720793e+00,   4.459000e+01,   1.029543e+01,   4.607928e+00,   5.593750e-01
   2.891042e+01,   9.950748e+00,   1.850362e+01,   2.708365e+01,   4.320411e+00,  -5.255127e+00,   3.943705e+01,   4.187050e+01,   2.735186e+00,   4.469597e+01,   9.991144e+00,   4.603743e+00,   5.625000e-01
   2.899514e+01,   9.963942e+00,   1.848715e+01,   2.713713e+01,   4.123737e+00,  -5.282848e+00,   3.957689e+01,   4.190124e+01,   2.749566e+00,   4.479975e+01,   9.686095e+00,   4.599538e+00,   5.656250e-01
   2.908002e+01,   9.976521e+00,   1.847060e+01,   2.718919e+01,   3.926675e+00,  -5.310544e+00,   3.971705e+01,   4.193104e+01,   2.763933e+00,   4.490134e+01,   9.380296e+00,   4.595310e+00,   5.687500e-01
   2.916507e+01,   9.988484e+00,   1.845396e+01,   2.723983e+01,   3.729237e+00,  -5.338216e+00,   3.985752e+01,   4.195987e+01,   2.778287e+00,   4.500073e+01,   9.073763e+00,   4.591062e+00,   5.718750e-01
   2.925027e+01,   9.999829e+00,   1.843723e+01,   2.728904e+01,   3.531432e+00,  -5.365863e+00,   3.999830e+01,   4.198775e+01,   2.792628e+00,   4.509792e+01,   8.766511e+00,   4.586792e+00,   5.750000e-01
   2.933562e+01,   1.001055e+01,   1.842042e+01,   2.733683e+01,   3.333270e+00,  -5.393485e+00,   4.013938e+01,   4.201466e+01,   2.806955e+00,   4.519290e+01,   8.458557e+00,   4.582501e+00,   5.781250e-01
   2.942112e+01,   1.002066e+01,   1.840353e+01,   2.738319e+01,   3.134762e+00,  -5.421082e+00,   4.028076e+01,   4.204061e+01,   2.821268e+00,   4.528566e+01,   8.149916e+00,   4.578188e+00,   5.812500e-01
   2.950677e+01,   1.003015e+01,   1.838654e+01,   2.742812e+01,   2.935918e+00,  -5.448654e+00,   4.042241e+01,   4.206560e+01,   2.835568e+00,   4.537621e+01,   7.840604e+00,   4.573855e+00,   5.843750e-01
   2.959255e+01,   1.003901e+01,   1.836947e+01,   2.747161e+01,   2.736748e+00,  -5.476201e+00,   4.056435e+01,   4.208961e+01,   2.849855e+00,   4.546454e+01,   7.530638e+00,   4.569500e+00,   5.875000e-01
   2.967846e+01,   1.004725e+01,   1.835232e+01,   2.751367e+01,   2.537263e+00,  -5.503722e+00,   4.070657e+01,   4.211266e+01,   2.864128e+00,   4.555063e+01,   7.220034e+00,   4.565124e+00,   5.906250e-01
   2.976451e+01,   1.005487e+01,   1.833507e+01,   2.755430e+01,   2.337473e+00,  -5.531218e+00,   4.084904e+01,   4.213474e+01,   2.878387e+00,   4.563450e+01,   6.908806e+00,   4.560727e+00,   5.937500e-01
   2.985068e+01,   1.006186e+01,   1.831775e+01,   2.759348e+01,   2.137389e+00,  -5.558687e+00,   4.099178e+01,   4.215584e+01,   2.892632e+00,   4.571612e+01,   6.596972e+00,   4.556309e+00,   5.968750e-01
   2.993696e+01,   1.006823e+01,   1.830033e+01,   2.763122e+01,   1.937020e+00,  -5.586131e+00,   4.113477e+01,   4.217597e+01,   2.906864e+00,   4.579551e+01,   6.284548e+00,   4.551869e+00,   6.000000e-01
   3.002337e+01,   1.007397e+01,   1.828283e+01,   2.766752e+01,   1.736377e+00,  -5.613549e+00,   4.127800e+01,   4.219512e+01,   2.921081e+00,   4.587265e+01,   5.971549e+00,   4.547409e+00,   6.031250e-01
   3.010989e+01,   1.007908e+01,   1.826525e+01,   2.770237e+01,   1.535471e+00,  -5.640941e+00,   4.142147e+01,   4.221329e+01,   2.935285e+00,   4.594754e+01,   5.657992e+00,   4.542927e+00,   6.062500e-01
   3.019651e+01,   1.008356e+01,   1.824758e+01,   2.773577e+01,   1.334312e+00,  -5.668307e+00,   4.156517e+01,   4.223048e+01,   2.949475e+00,   4.602018e+01,   5.343894e+00,   4.538424e+00,   6.093750e-01
   3.028323e+01,   1.008742e+01,   1.822982e+01,   2.776773e+01,   1.132911e+00,  -5.695646e+00,   4.170909e+01,   4.224669e+01,   2.963650e+00,   4.609057e+01,   5.029269e+00,   4.533900e+00,   6.125000e-01
   3.037005e+01,   1.009064e+01,   1.821198e+01,   2.779823e+01,   9.312767e-01,  -5.722959e+00,   4.185323e+01,   4.226191e+01,   2.977811e+00,   4.615869e+01,   4.714136e+00,   4.529355e+00,   6.156250e-01
   3.045697e+01,   1.009324e+01,   1.819405e+01,   2.782728e+01,   7.294211e-01,  -5.750245e+00,   4.199758e+01,   4.227615e+01,   2.991959e+00,   4.622454e+01,   4.398509e+00,   4.524790e+00,   6.187500e-01
   3.054397e+01,   1.009520e+01,   1.817604e+01,   2.785487e+01,   5.273542e-01,  -5.777505e+00,   4.214213e+01,   4.228940e+01,   3.006091e+00,   4.628813e+01,   4.082405e+00,   4.520203e+00,   6.218750e-01
   3.063106e+01,   1.009653e+01,   1.815794e+01,   2.788101e+01,   3.250866e-01,  -5.804737e+00,   4.228688e+01,   4.230167e+01,   3.020210e+00,   4.634945e+01,   3.765841e+00,   4.515595e+00,   6.250000e-01
   3.071823e+01,   1.009723e+01,   1.813976e+01,   2.790569e+01,   1.226286e-01,  -5.831943e+00,   4.243181e+01,   4.231294e+01,   3.034314e+00,   4.640849e+01,   3.448833e+00,   4.510966e+00,   6.281250e-01
   3.080547e+01,   1.009730e+01,   1.812149e+01,   2.792892e+01,  -8.000912e-02,  -5.859121e+00,   4.257693e+01,   4.232322e+01,   3.048403e+00,   4.646526e+01,   3.131397e+00,   4.506316e+00,   6.312500e-01
   3.089278e+01,   1.009673e+01,   1.810314e+01,   2.795068e+01,  -2.828162e-01,  -5.886272e+00,   4.272222e+01,   4.233251e+01,   3.062478e+00,   4.651974e+01,   2.813550e+00,   4.501646e+00,   6.343750e-01
   3.098016e+01,   1.009553e+01,   1.808470e+01,   2.797098e+01,  -4.857820e-01,  -5.913396e+00,   4.286768e+01,   4.234081e+01,   3.076539e+00,   4.657194e+01,   2.495308e+00,   4.496954e+00,   6.375000e-01
   3.106760e+01,   1.009370e+01,   1.806618e+01,   2.798982e+01,  -6.888961e-01,  -5.940492e+00,   4.301329e+01,   4.234811e+01,   3.090584e+00,   4.662186e+01,   2.176687e+00,   4.492242e+00,   6.406250e-01
   3.115510e+01,   1.009123e+01,   1.804758e+01,   2.800720e+01,  -8.921480e-01,  -5.967561e+00,   4.315906e+01,   4.235441e+01,   3.104615e+00,   4.666948e+01,   1.857705e+00,   4.487508e+00,   6.437500e-01
   3.124264e+01,   1.008812e+01,   1.802888e+01,   2.802311e+01,  -1.095527e+00,  -5.994601e+00,   4.330497e+01,   4.235972e+01,   3.118631e+00,   4.671482e+01,   1.538377e+00,   4.482754e+00,   6.468750e-01
   3.133024e+01,   1.008438e+01,   1.801011e+01,   2.803755e+01,  -1.299023e+00,  -6.021614e+00,   4.345103e+01,   4.236403e+01,   3.132632e+00,   4.675786e+01,   1.218719e+00,   4.477979e+00,   6.500000e-01
   3.141788e+01,   1.008000e+01,   1.799125e+01,   2.805054e+01,  -1.502625e+00,  -6.048599e+00,   4.359721e+01,   4.236733e+01,   3.146618e+00,   4.679860e+01,   8.987499e-01,   4.473184e+00,   6.531250e-01
   3.150555e+01,   1.007499e+01,   1.797231e+01,   2.806205e+01,  -1.706322e+00,  -6.075555e+00,   4.374352e+01,   4.236964e+01,   3.160590e+00,   4.683705e+01,   5.784844e-01,   4.468367e+00,   6.562500e-01
   3.159326e+01,   1.006934e+01,   1.795328e+01,   2.807210e+01,  -1.910104e+00,  -6.102484e+00,   4.388994e+01,   4.237095e+01,   3.174546e+00,   4.687319e+01,   2.579395e-01,   4.463530e+00,   6.593750e-01
   3.168100e+01,   1.006305e+01,   1.793416e+01,   2.808067e+01,  -2.113961e+00,  -6.129384e+00,   4.403647e+01,   4.237125e+01,   3.188487e+00,   4.690703e+01,  -6.286817e-02,   4.458672e+00,   6.625000e-01
   3.176877e+01,   1.005612e+01,   1.791497e+01,   2.808778e+01,  -2.317882e+00,  -6.156255e+00,   4.418310e+01,   4.237056e+01,   3.202412e+00,   4.693857e+01,  -3.839221e-01,   4.453793e+00,   6.656250e-01
   3.185655e+01,   1.004856e+01,   1.789569e+01,   2.809343e+01,  -2.521856e+00,  -6.183098e+00,   4.432983e+01,   4.236885e+01,   3.216323e+00,   4.696780e+01,  -7.052057e-01,   4.448894e+00,   6.687500e-01
   3.194435e+01,   1.004036e+01,   1.787632e+01,   2.809760e+01,  -2.725872e+00,  -6.209912e+00,   4.447665e+01,   4.236615e+01,   3.230218e+00,   4.699473e+01,  -1.026702e+00,   4.443974e+00,   6.718750e-01
