x[μm], y[μm], z[μm], t[μm]
   3.618485e+01,  -1.320641e+00,  -1.629298e+01,   3.637500e+00
   3.647358e+01,  -1.541844e+00,  -1.639293e+01,   3.650000e+00
   3.675689e+01,  -1.771713e+00,  -1.649165e+01,   3.662500e+00
   3.703453e+01,  -2.010092e+00,  -1.658912e+01,   3.675000e+00
   3.730627e+01,  -2.256814e+00,  -1.668535e+01,   3.687500e+00
   3.757186e+01,  -2.511708e+00,  -1.678033e+01,   3.700000e+00
   3.783107e+01,  -2.774594e+00,  -1.687404e+01,   3.712500e+00
   3.808367e+01,  -3.045288e+00,  -1.696649e+01,   3.725000e+00
   3.832944e+01,  -3.323596e+00,  -1.705766e+01,   3.737500e+00
   3.856817e+01,  -3.609321e+00,  -1.714755e+01,   3.750000e+00
   3.879963e+01,  -3.902258e+00,  -1.723615e+01,   3.762500e+00
   3.902363e+01,  -4.202196e+00,  -1.732345e+01,   3.775000e+00
   3.923997e+01,  -4.508920e+00,  -1.740945e+01,   3.787500e+00
   3.944845e+01,  -4.822206e+00,  -1.749415e+01,   3.800000e+00
   3.964888e+01,  -5.141827e+00,  -1.757752e+01,   3.812500e+00
   3.984110e+01,  -5.467551e+00,  -1.765958e+01,   3.825000e+00
   4.002492e+01,  -5.799140e+00,  -1.774031e+01,   3.837500e+00
   4.020018e+01,  -6.136351e+00,  -1.781971e+01,   3.850000e+00
   4.036671e+01,  -6.478936e+00,  -1.789776e+01,   3.862500e+00
   4.052438e+01,  -6.826645e+00,  -1.797448e+01,   3.875000e+00
   4.067303e+01,  -7.179220e+00,  -1.804984e+01,   3.887500e+00
   4.081253e+01,  -7.536401e+00,  -1.812384e+01,   3.900000e+00
   4.094275e+01,  -7.897925e+00,  -1.819648e+01,   3.912500e+00
   4.106356e+01,  -8.263524e+00,  -1.826776e+01,   3.925000e+00
   4.117485e+01,  -8.632926e+00,  -1.833766e+01,   3.937500e+00
   4.127652e+01,  -9.005858e+00,  -1.840618e+01,   3.950000e+00
   4.136846e+01,  -9.382043e+00,  -1.847332e+01,   3.962500e+00
   4.145060e+01,  -9.761200e+00,  -1.853907e+01,   3.975000e+00
   4.152283e+01,  -1.014305e+01,  -1.860342e+01,   3.987500e+00
   4.158510e+01,  -1.052730e+01,  -1.866638e+01,   4.000000e+00
   4.163734e+01,  -1.091367e+01,  -1.872794e+01,   4.012500e+00
   4.167948e+01,  -1.130187e+01,  -1.878809e+01,   4.025000e+00
   4.171148e+01,  -1.169162e+01,  -1.884682e+01,   4.037500e+00
   4.173330e+01,  -1.208261e+01,  -1.890414e+01,   4.050000e+00
   4.174490e+01,  -1.247456e+01,  -1.896004e+01,   4.062500e+00
   4.174627e+01,  -1.286717e+01,  -1.901451e+01,   4.075000e+00
   4.173738e+01,  -1.326015e+01,  -1.906755e+01,   4.087500e+00
   4.171823e+01,  -1.365321e+01,  -1.911916e+01,   4.100000e+00
   4.168882e+01,  -1.404606e+01,  -1.916934e+01,   4.112500e+00
   4.164915e+01,  -1.443839e+01,  -1.921807e+01,   4.125000e+00
   4.159926e+01,  -1.482991e+01,  -1.926536e+01,   4.137500e+00
   4.153917e+01,  -1.522034e+01,  -1.931120e+01,   4.150000e+00
   4.146890e+01,  -1.560938e+01,  -1.935559e+01,   4.162500e+00
   4.138851e+01,  -1.599673e+01,  -1.939852e+01,   4.175000e+00
   4.129804e+01,  -1.638212e+01,  -1.943999e+01,   4.187500e+00
   4.119756e+01,  -1.676525e+01,  -1.948001e+01,   4.200000e+00
   4.108714e+01,  -1.714584e+01,  -1.951856e+01,   4.212500e+00
   4.096684e+01,  -1.752359e+01,  -1.955564e+01,   4.225000e+00
   4.083676e+01,  -1.789824e+01,  -1.959125e+01,   4.237500e+00
   4.069700e+01,  -1.826950e+01,  -1.962539e+01,   4.250000e+00
   4.054764e+01,  -1.863709e+01,  -1.965806e+01,   4.262500e+00
   4.038880e+01,  -1.900075e+01,  -1.968925e+01,   4.275000e+00
   4.022059e+01,  -1.936020e+01,  -1.971895e+01,   4.287500e+00
   4.004315e+01,  -1.971517e+01,  -1.974718e+01,   4.300000e+00
   3.985659e+01,  -2.006541e+01,  -1.977392e+01,   4.312500e+00
   3.966107e+01,  -2.041065e+01,  -1.979917e+01,   4.325000e+00
   3.945673e+01,  -2.075064e+01,  -1.982294e+01,   4.337500e+00
   3.924371e+01,  -2.108513e+01,  -1.984522e+01,   4.350000e+00
   3.902220e+01,  -2.141388e+01,  -1.986600e+01,   4.362500e+00
   3.879234e+01,  -2.173663e+01,  -1.988529e+01,   4.375000e+00
   3.855432e+01,  -2.205316e+01,  -1.990309e+01,   4.387500e+00
   3.830832e+01,  -2.236323e+01,  -1.991939e+01,   4.400000e+00
   3.805452e+01,  -2.266662e+01,  -1.993419e+01,   4.412500e+00
   3.779313e+01,  -2.296312e+01,  -1.994750e+01,   4.425000e+00
   3.752434e+01,  -2.325249e+01,  -1.995930e+01,   4.437500e+00
   3.724836e+01,  -2.353454e+01,  -1.996961e+01,   4.450000e+00
   3.696541e+01,  -2.380906e+01,  -1.997841e+01,   4.462500e+00
   3.667570e+01,  -2.407586e+01,  -1.998572e+01,   4.475000e+00
   3.637945e+01,  -2.433475e+01,  -1.999152e+01,   4.487500e+00
   3.607690e+01,  -2.458554e+01,  -1.999582e+01,   4.500000e+00
   3.576829e+01,  -2.482805e+01,  -1.999861e+01,   4.512500e+00
   3.545384e+01,  -2.506212e+01,  -1.999990e+01,   4.525000e+00
