z[μm], t[μm]
   1.999127e+01,   4.533750e+01
   1.998995e+01,   4.534063e+01
   1.998852e+01,   4.534375e+01
   1.998701e+01,   4.534688e+01
   1.998540e+01,   4.535000e+01
   1.998370e+01,   4.535313e+01
   1.998190e+01,   4.535625e+01
   1.998001e+01,   4.535938e+01
   1.997803e+01,   4.536250e+01
   1.997595e+01,   4.536563e+01
   1.997377e+01,   4.536875e+01
   1.997151e+01,   4.537188e+01
   1.996915e+01,   4.537500e+01
   1.996670e+01,   4.537813e+01
   1.996415e+01,   4.538125e+01
   1.996151e+01,   4.538438e+01
   1.995877e+01,   4.538750e+01
   1.995594e+01,   4.539062e+01
   1.995302e+01,   4.539375e+01
   1.995000e+01,   4.539688e+01
   1.994689e+01,   4.540000e+01
   1.994369e+01,   4.540313e+01
   1.994039e+01,   4.540625e+01
   1.993700e+01,   4.540938e+01
   1.993352e+01,   4.541250e+01
   1.992994e+01,   4.541563e+01
   1.992627e+01,   4.541875e+01
   1.992250e+01,   4.542188e+01
   1.991864e+01,   4.542500e+01
   1.991469e+01,   4.542813e+01
   1.991064e+01,   4.543125e+01
   1.990650e+01,   4.543438e+01
   1.990227e+01,   4.543750e+01
   1.989794e+01,   4.544063e+01
   1.989352e+01,   4.544375e+01
   1.988901e+01,   4.544688e+01
   1.988440e+01,   4.545000e+01
   1.987970e+01,   4.545312e+01
   1.987490e+01,   4.545625e+01
   1.987002e+01,   4.545938e+01
   1.986504e+01,   4.546250e+01
   1.985996e+01,   4.546563e+01
   1.985479e+01,   4.546875e+01
   1.984953e+01,   4.547188e+01
   1.984418e+01,   4.547500e+01
   1.983873e+01,   4.547813e+01
   1.983319e+01,   4.548125e+01
   1.982756e+01,   4.548438e+01
   1.982183e+01,   4.548750e+01
   1.981601e+01,   4.549063e+01
   1.981010e+01,   4.549375e+01
   1.980409e+01,   4.549688e+01
   1.979799e+01,   4.550000e+01
   1.979180e+01,   4.550313e+01
   1.978552e+01,   4.550625e+01
   1.977914e+01,   4.550938e+01
   1.977267e+01,   4.551250e+01
   1.976610e+01,   4.551562e+01
   1.975945e+01,   4.551875e+01
   1.975270e+01,   4.552188e+01
   1.974585e+01,   4.552500e+01
   1.973892e+01,   4.552813e+01
   1.973189e+01,   4.553125e+01
   1.972477e+01,   4.553438e+01
   1.971756e+01,   4.553750e+01
   1.971025e+01,   4.554063e+01
   1.970285e+01,   4.554375e+01
   1.969536e+01,   4.554688e+01
   1.968778e+01,   4.555000e+01
   1.968010e+01,   4.555313e+01
   1.967233e+01,   4.555625e+01
   1.966447e+01,   4.555938e+01
   1.965652e+01,   4.556250e+01
   1.964847e+01,   4.556563e+01
   1.964034e+01,   4.556875e+01
   1.963211e+01,   4.557188e+01
   1.962378e+01,   4.557500e+01
   1.961537e+01,   4.557812e+01
   1.960686e+01,   4.558125e+01
   1.959826e+01,   4.558438e+01
   1.958957e+01,   4.558750e+01
   1.958079e+01,   4.559063e+01
   1.957192e+01,   4.559375e+01
   1.956295e+01,   4.559688e+01
   1.955389e+01,   4.560000e+01
   1.954474e+01,   4.560313e+01
   1.953550e+01,   4.560625e+01
   1.952616e+01,   4.560938e+01
   1.951674e+01,   4.561250e+01
   1.950722e+01,   4.561563e+01
   1.949761e+01,   4.561875e+01
   1.948791e+01,   4.562188e+01
   1.947812e+01,   4.562500e+01
   1.946823e+01,   4.562813e+01
   1.945826e+01,   4.563125e+01
   1.944819e+01,   4.563438e+01
   1.943803e+01,   4.563750e+01
   1.942778e+01,   4.564062e+01
   1.941744e+01,   4.564375e+01
   1.940701e+01,   4.564688e+01
   1.939649e+01,   4.565000e+01
   1.938587e+01,   4.565313e+01
   1.937517e+01,   4.565625e+01
   1.936437e+01,   4.565938e+01
   1.935348e+01,   4.566250e+01
   1.934250e+01,   4.566563e+01
   1.933144e+01,   4.566875e+01
   1.932028e+01,   4.567188e+01
   1.930902e+01,   4.567500e+01
   1.929768e+01,   4.567813e+01
   1.928625e+01,   4.568125e+01
   1.927473e+01,   4.568438e+01
   1.926312e+01,   4.568750e+01
   1.925141e+01,   4.569063e+01
   1.923962e+01,   4.569375e+01
   1.922773e+01,   4.569688e+01
   1.921576e+01,   4.570000e+01
   1.920369e+01,   4.570312e+01
   1.919154e+01,   4.570625e+01
   1.917929e+01,   4.570938e+01
   1.916696e+01,   4.571250e+01
   1.915453e+01,   4.571563e+01
   1.914201e+01,   4.571875e+01
   1.912941e+01,   4.572188e+01
   1.911671e+01,   4.572500e+01
   1.910393e+01,   4.572813e+01
   1.909105e+01,   4.573125e+01
   1.907809e+01,   4.573438e+01
   1.906503e+01,   4.573750e+01
   1.905189e+01,   4.574063e+01
   1.903866e+01,   4.574375e+01
   1.902533e+01,   4.574688e+01
   1.901192e+01,   4.575000e+01
   1.899842e+01,   4.575313e+01
   1.898483e+01,   4.575625e+01
   1.897115e+01,   4.575938e+01
   1.895738e+01,   4.576250e+01
   1.894352e+01,   4.576562e+01
   1.892958e+01,   4.576875e+01
   1.891554e+01,   4.577188e+01
   1.890141e+01,   4.577500e+01
   1.888720e+01,   4.577813e+01
   1.887290e+01,   4.578125e+01
   1.885851e+01,   4.578438e+01
   1.884403e+01,   4.578750e+01
   1.882946e+01,   4.579063e+01
   1.881480e+01,   4.579375e+01
   1.880006e+01,   4.579688e+01
   1.878522e+01,   4.580000e+01
   1.877030e+01,   4.580313e+01
   1.875529e+01,   4.580625e+01
   1.874019e+01,   4.580938e+01
   1.872501e+01,   4.581250e+01
   1.870973e+01,   4.581563e+01
   1.869437e+01,   4.581875e+01
   1.867892e+01,   4.582188e+01
   1.866338e+01,   4.582500e+01
   1.864776e+01,   4.582812e+01
   1.863205e+01,   4.583125e+01
   1.861625e+01,   4.583438e+01
   1.860036e+01,   4.583750e+01
   1.858438e+01,   4.584063e+01
   1.856832e+01,   4.584375e+01
   1.855217e+01,   4.584688e+01
   1.853594e+01,   4.585000e+01
   1.851961e+01,   4.585313e+01
   1.850320e+01,   4.585625e+01
   1.848670e+01,   4.585938e+01
   1.847012e+01,   4.586250e+01
   1.845345e+01,   4.586563e+01
   1.843669e+01,   4.586875e+01
   1.841984e+01,   4.587188e+01
   1.840291e+01,   4.587500e+01
   1.838589e+01,   4.587813e+01
   1.836879e+01,   4.588125e+01
   1.835160e+01,   4.588438e+01
   1.833432e+01,   4.588750e+01
   1.831696e+01,   4.589062e+01
   1.829951e+01,   4.589375e+01
   1.828198e+01,   4.589688e+01
   1.826436e+01,   4.590000e+01
   1.824665e+01,   4.590313e+01
   1.822886e+01,   4.590625e+01
   1.821098e+01,   4.590938e+01
   1.819302e+01,   4.591250e+01
   1.817497e+01,   4.591563e+01
   1.815683e+01,   4.591875e+01
   1.813861e+01,   4.592188e+01
   1.812031e+01,   4.592500e+01
   1.810192e+01,   4.592813e+01
   1.808345e+01,   4.593125e+01
   1.806489e+01,   4.593438e+01
   1.804624e+01,   4.593750e+01
   1.802751e+01,   4.594063e+01
   1.800870e+01,   4.594375e+01
   1.798980e+01,   4.594688e+01
   1.797081e+01,   4.595000e+01
   1.795175e+01,   4.595312e+01
   1.793260e+01,   4.595625e+01
   1.791336e+01,   4.595938e+01
   1.789404e+01,   4.596250e+01
   1.787463e+01,   4.596563e+01
   1.785515e+01,   4.596875e+01
   1.783557e+01,   4.597188e+01
   1.781592e+01,   4.597500e+01
   1.779618e+01,   4.597813e+01
   1.777635e+01,   4.598125e+01
   1.775645e+01,   4.598438e+01
   1.773646e+01,   4.598750e+01
   1.771638e+01,   4.599063e+01
   1.769623e+01,   4.599375e+01
   1.767599e+01,   4.599688e+01
   1.765566e+01,   4.600000e+01
   1.763526e+01,   4.600313e+01
   1.761477e+01,   4.600625e+01
   1.759420e+01,   4.600938e+01
   1.757354e+01,   4.601250e+01
   1.755280e+01,   4.601562e+01
   1.753199e+01,   4.601875e+01
   1.751108e+01,   4.602188e+01
   1.749010e+01,   4.602500e+01
   1.746903e+01,   4.602813e+01
   1.744789e+01,   4.603125e+01
   1.742666e+01,   4.603438e+01
   1.740534e+01,   4.603750e+01
   1.738395e+01,   4.604063e+01
   1.736247e+01,   4.604375e+01
   1.734092e+01,   4.604688e+01
   1.731928e+01,   4.605000e+01
   1.729756e+01,   4.605313e+01
   1.727576e+01,   4.605625e+01
   1.725388e+01,   4.605938e+01
   1.723191e+01,   4.606250e+01
   1.720987e+01,   4.606563e+01
   1.718774e+01,   4.606875e+01
   1.716554e+01,   4.607188e+01
   1.714325e+01,   4.607500e+01
   1.712088e+01,   4.607812e+01
   1.709844e+01,   4.608125e+01
   1.707591e+01,   4.608438e+01
   1.705330e+01,   4.608750e+01
   1.703061e+01,   4.609063e+01
   1.700784e+01,   4.609375e+01
   1.698500e+01,   4.609688e+01
   1.696207e+01,   4.610000e+01
   1.693906e+01,   4.610313e+01
   1.691597e+01,   4.610625e+01
   1.689281e+01,   4.610938e+01
   1.686956e+01,   4.611250e+01
   1.684624e+01,   4.611563e+01
   1.682283e+01,   4.611875e+01
   1.679935e+01,   4.612188e+01
   1.677579e+01,   4.612500e+01
   1.675214e+01,   4.612813e+01
   1.672842e+01,   4.613125e+01
   1.670463e+01,   4.613438e+01
   1.668075e+01,   4.613750e+01
   1.665679e+01,   4.614062e+01
   1.663276e+01,   4.614375e+01
   1.660865e+01,   4.614688e+01
   1.658446e+01,   4.615000e+01
   1.656019e+01,   4.615313e+01
   1.653585e+01,   4.615625e+01
   1.651142e+01,   4.615938e+01
   1.648692e+01,   4.616250e+01
   1.646234e+01,   4.616563e+01
   1.643769e+01,   4.616875e+01
   1.641296e+01,   4.617188e+01
   1.638815e+01,   4.617500e+01
   1.636326e+01,   4.617813e+01
   1.633830e+01,   4.618125e+01
   1.631326e+01,   4.618438e+01
   1.628814e+01,   4.618750e+01
   1.626295e+01,   4.619063e+01
   1.623768e+01,   4.619375e+01
   1.621233e+01,   4.619688e+01
   1.618691e+01,   4.620000e+01
   1.616141e+01,   4.620312e+01
   1.613583e+01,   4.620625e+01
   1.611018e+01,   4.620938e+01
   1.608446e+01,   4.621250e+01
   1.605866e+01,   4.621563e+01
   1.603278e+01,   4.621875e+01
   1.600683e+01,   4.622188e+01
   1.598080e+01,   4.622500e+01
   1.595470e+01,   4.622813e+01
   1.592852e+01,   4.623125e+01
   1.590227e+01,   4.623438e+01
   1.587594e+01,   4.623750e+01
   1.584954e+01,   4.624063e+01
   1.582307e+01,   4.624375e+01
   1.579651e+01,   4.624688e+01
   1.576989e+01,   4.625000e+01
   1.574319e+01,   4.625313e+01
   1.571642e+01,   4.625625e+01
   1.568957e+01,   4.625938e+01
   1.566265e+01,   4.626250e+01
   1.563566e+01,   4.626562e+01
   1.560859e+01,   4.626875e+01
   1.558145e+01,   4.627188e+01
   1.555424e+01,   4.627500e+01
   1.552695e+01,   4.627813e+01
   1.549959e+01,   4.628125e+01
   1.547216e+01,   4.628438e+01
   1.544465e+01,   4.628750e+01
   1.541708e+01,   4.629063e+01
   1.538943e+01,   4.629375e+01
   1.536170e+01,   4.629688e+01
   1.533391e+01,   4.630000e+01
   1.530604e+01,   4.630313e+01
   1.527810e+01,   4.630625e+01
   1.525009e+01,   4.630938e+01
   1.522201e+01,   4.631250e+01
   1.519386e+01,   4.631563e+01
   1.516563e+01,   4.631875e+01
   1.513734e+01,   4.632188e+01
   1.510897e+01,   4.632500e+01
   1.508053e+01,   4.632812e+01
   1.505202e+01,   4.633125e+01
   1.502344e+01,   4.633438e+01
   1.499479e+01,   4.633750e+01
   1.496607e+01,   4.634063e+01
   1.493728e+01,   4.634375e+01
   1.490842e+01,   4.634688e+01
   1.487949e+01,   4.635000e+01
   1.485049e+01,   4.635313e+01
   1.482142e+01,   4.635625e+01
   1.479228e+01,   4.635938e+01
   1.476307e+01,   4.636250e+01
   1.473379e+01,   4.636563e+01
   1.470444e+01,   4.636875e+01
   1.467502e+01,   4.637188e+01
   1.464553e+01,   4.637500e+01
   1.461598e+01,   4.637813e+01
   1.458635e+01,   4.638125e+01
   1.455666e+01,   4.638438e+01
   1.452690e+01,   4.638750e+01
   1.449707e+01,   4.639062e+01
   1.446717e+01,   4.639375e+01
   1.443721e+01,   4.639688e+01
   1.440718e+01,   4.640000e+01
   1.437707e+01,   4.640313e+01
   1.434691e+01,   4.640625e+01
   1.431667e+01,   4.640938e+01
   1.428637e+01,   4.641250e+01
   1.425600e+01,   4.641563e+01
   1.422556e+01,   4.641875e+01
   1.419506e+01,   4.642188e+01
   1.416449e+01,   4.642500e+01
   1.413385e+01,   4.642813e+01
   1.410314e+01,   4.643125e+01
   1.407237e+01,   4.643438e+01
   1.404154e+01,   4.643750e+01
   1.401064e+01,   4.644063e+01
   1.397967e+01,   4.644375e+01
   1.394864e+01,   4.644688e+01
   1.391754e+01,   4.645000e+01
   1.388637e+01,   4.645312e+01
   1.385514e+01,   4.645625e+01
   1.382385e+01,   4.645938e+01
   1.379249e+01,   4.646250e+01
   1.376106e+01,   4.646563e+01
   1.372957e+01,   4.646875e+01
   1.369802e+01,   4.647188e+01
   1.366640e+01,   4.647500e+01
   1.363472e+01,   4.647813e+01
   1.360298e+01,   4.648125e+01
   1.357117e+01,   4.648438e+01
   1.353929e+01,   4.648750e+01
   1.350735e+01,   4.649063e+01
   1.347535e+01,   4.649375e+01
   1.344329e+01,   4.649688e+01
   1.341116e+01,   4.650000e+01
   1.337897e+01,   4.650313e+01
   1.334672e+01,   4.650625e+01
   1.331440e+01,   4.650938e+01
   1.328202e+01,   4.651250e+01
   1.324958e+01,   4.651562e+01
   1.321708e+01,   4.651875e+01
   1.318451e+01,   4.652188e+01
   1.315189e+01,   4.652500e+01
   1.311920e+01,   4.652813e+01
   1.308645e+01,   4.653125e+01
   1.305364e+01,   4.653438e+01
   1.302076e+01,   4.653750e+01
   1.298783e+01,   4.654063e+01
   1.295483e+01,   4.654375e+01
   1.292178e+01,   4.654688e+01
   1.288866e+01,   4.655000e+01
   1.285548e+01,   4.655313e+01
   1.282224e+01,   4.655625e+01
   1.278895e+01,   4.655938e+01
   1.275559e+01,   4.656250e+01
   1.272217e+01,   4.656563e+01
   1.268869e+01,   4.656875e+01
   1.265515e+01,   4.657188e+01
   1.262156e+01,   4.657500e+01
   1.258790e+01,   4.657812e+01
   1.255418e+01,   4.658125e+01
   1.252041e+01,   4.658438e+01
   1.248658e+01,   4.658750e+01
   1.245268e+01,   4.659063e+01
   1.241873e+01,   4.659375e+01
   1.238472e+01,   4.659688e+01
   1.235066e+01,   4.660000e+01
   1.231653e+01,   4.660313e+01
   1.228235e+01,   4.660625e+01
   1.224811e+01,   4.660938e+01
   1.221381e+01,   4.661250e+01
   1.217946e+01,   4.661563e+01
   1.214504e+01,   4.661875e+01
   1.211057e+01,   4.662188e+01
   1.207605e+01,   4.662500e+01
   1.204146e+01,   4.662813e+01
   1.200682e+01,   4.663125e+01
   1.197213e+01,   4.663438e+01
   1.193737e+01,   4.663750e+01
   1.190256e+01,   4.664062e+01
   1.186770e+01,   4.664375e+01
   1.183278e+01,   4.664688e+01
   1.179780e+01,   4.665000e+01
   1.176277e+01,   4.665313e+01
   1.172769e+01,   4.665625e+01
   1.169254e+01,   4.665938e+01
   1.165735e+01,   4.666250e+01
   1.162210e+01,   4.666563e+01
   1.158679e+01,   4.666875e+01
   1.155143e+01,   4.667188e+01
   1.151601e+01,   4.667500e+01
   1.148055e+01,   4.667813e+01
   1.144502e+01,   4.668125e+01
   1.140945e+01,   4.668438e+01
   1.137382e+01,   4.668750e+01
   1.133813e+01,   4.669063e+01
   1.130240e+01,   4.669375e+01
   1.126661e+01,   4.669688e+01
   1.123076e+01,   4.670000e+01
   1.119487e+01,   4.670312e+01
   1.115892e+01,   4.670625e+01
   1.112292e+01,   4.670938e+01
   1.108687e+01,   4.671250e+01
   1.105076e+01,   4.671563e+01
   1.101460e+01,   4.671875e+01
   1.097840e+01,   4.672188e+01
   1.094213e+01,   4.672500e+01
   1.090582e+01,   4.672813e+01
   1.086946e+01,   4.673125e+01
   1.083305e+01,   4.673438e+01
   1.079658e+01,   4.673750e+01
   1.076007e+01,   4.674063e+01
   1.072350e+01,   4.674375e+01
   1.068688e+01,   4.674688e+01
   1.065022e+01,   4.675000e+01
   1.061350e+01,   4.675313e+01
   1.057673e+01,   4.675625e+01
   1.053992e+01,   4.675938e+01
   1.050305e+01,   4.676250e+01
   1.046614e+01,   4.676562e+01
   1.042917e+01,   4.676875e+01
